210	1.772731872253547e-16
211	1.7307388459474698e-16
212	1.689913902188994e-16
213	1.6502255783375416e-16
214	1.6116310955593104e-16
215	1.574098847067248e-16
216	1.537599785170208e-16
217	1.502092508513478e-16
218	1.4675496588502715e-16
219	1.4339458848770835e-16
220	1.4012415482395863e-16
221	1.369417119229492e-16
222	1.3384443119393365e-16
223	1.308296126911304e-16
224	1.2789448388415886e-16
225	1.2503732568995847e-16
226	1.2225493140770416e-16
227	1.1954489040959226e-16
228	1.169062098910287e-16
229	1.1433611143268772e-16
230	1.1183197682569375e-16
231	1.0939277597562599e-16
232	1.0701642565336182e-16
233	1.0470011542463193e-16
234	1.0244265723419996e-16
235	1.0024348162208246e-16
236	9.809927105710867e-17
237	9.600881098137639e-17
238	9.397111955389395e-17
239	9.198427891949188e-17
240	9.004655698703411e-17
241	8.815707243876533e-17
242	8.631416460584986e-17
243	8.451652347266988e-17
244	8.276311752655753e-17
245	8.105253412593225e-17
246	7.938308894978196e-17
247	7.775444130362574e-17
248	7.616498117435776e-17
249	7.461364962722223e-17
250	7.309988828394745e-17
251	7.16218013457516e-17
252	7.017870141645451e-17
253	6.877025488655464e-17
254	6.739501136141418e-17
255	6.605188365426319e-17
256	6.474012583402377e-17
257	6.345912130946129e-17
258	6.220803154869533e-17
259	6.098582773330166e-17
260	5.979182093796843e-17
261	5.862520278321973e-17
262	5.748559338381527e-17
263	5.637191942601251e-17
264	5.528348323507051e-17
265	5.4219726267616364e-17
266	5.318004365233277e-17
267	5.216381806924275e-17
268	5.117037914796235e-17
269	5.0199285207840086e-17
270	4.924968613941731e-17
271	4.832129155743819e-17
272	4.7413283429845304e-17
273	4.652541368560211e-17
274	4.56571984632638e-17
275	4.480783097865129e-17
276	4.397686905481097e-17
277	4.316420802419514e-17
278	4.236923061455372e-17
279	4.159137554752368e-17
280	4.083023134369059e-17
281	4.0085386229186035e-17
282	3.9356544304776366e-17
283	3.8643295975299813e-17
284	3.794517624950586e-17
285	3.726182359310849e-17
286	3.6592854136064075e-17
287	3.593800325688765e-17
288	3.529701916129826e-17
289	3.466938482147596e-17
290	3.4054800534351166e-17
291	3.3452911004593446e-17
292	3.286348377072443e-17
293	3.22863804874192e-17
294	3.1721104943019066e-17
295	3.116731953547459e-17
296	3.062497403150315e-17
297	3.0093762218384773e-17
298	2.957319559670455e-17
299	2.906324879218195e-17
300	2.856351111548382e-17
301	2.80738208776975e-17
302	2.759407226483913e-17
303	2.712392311040537e-17
304	2.6663136880370257e-17
305	2.6211454769181575e-17
306	2.5768753521100003e-17
307	2.5334863681804117e-17
308	2.4909505901678082e-17
309	2.4492391728458147e-17
310	2.408350827256767e-17
311	2.3682669971008925e-17
312	2.3289613736075108e-17
313	2.2904170157774798e-17
314	2.2526162773233336e-17
315	2.2155478657465408e-17
316	2.1791930150743254e-17
317	2.143532838652103e-17
318	2.108555170760185e-17
319	2.07425040907621e-17
320	2.0405910774203064e-17
321	2.0075703341018257e-17
322	1.9751750171171982e-17
323	1.9433920097341888e-17
324	1.9122076927413668e-17
325	1.8816078504320134e-17
326	1.851574527439336e-17
327	1.822100402531864e-17
328	1.7931792024750708e-17
329	1.7647982097992983e-17
330	1.7369351577914396e-17
331	1.709579202440641e-17
332	1.6827320268869708e-17
333	1.6563799200446693e-17
334	1.630513037958115e-17
335	1.60510670064929e-17
336	1.580161934629261e-17
337	1.5556803706331892e-17
338	1.5316384441823852e-17
339	1.508025262515355e-17
340	1.4848319691729386e-17
341	1.4620581984803643e-17
342	1.4396952991018844e-17
343	1.4177312648027527e-17
344	1.396159151291683e-17
345	1.3749631136248788e-17
346	1.3541416681463082e-17
347	1.3336946799405027e-17
348	1.313605688392814e-17
349	1.2938621077853797e-17
350	1.2744672047020126e-17
351	1.2554126879724594e-17
352	1.2366932437933569e-17
353	1.2182972583605603e-17
354	1.2002162916141508e-17
355	1.1824485553634617e-17
356	1.1649879017906854e-17
357	1.147828341788933e-17
358	1.1309575384804834e-17
359	1.1143777292956655e-17
360	1.0980827000153575e-17
361	1.0820667191980122e-17
362	1.066321521750537e-17
363	1.050840890248256e-17
364	1.0356193881976702e-17
365	1.0206580958829577e-17
366	1.0059490596597072e-17
367	9.91483587191982e-18
368	9.772562002874911e-18
369	9.632711261562434e-18
370	9.495180588294563e-18
371	9.35993228422833e-18
372	9.226924097121672e-18
373	9.096113093979605e-18
374	8.967452719068613e-18
375	8.840922757411682e-18
376	8.716444045070527e-18
377	8.593966496246477e-18
378	8.47351374866793e-18
379	8.355038827924689e-18
380	8.238503622010434e-18
381	8.123845117934387e-18
382	8.01101983013366e-18
383	7.900001927363594e-18
384	7.790784132032496e-18
385	7.683333370539164e-18
386	7.577594976509808e-18
387	7.473518861631182e-18
388	7.371130220044731e-18
389	7.27037602185144e-18
390	7.171208235432733e-18
391	7.073596191169498e-18
392	6.977523928761602e-18
393	6.882969044165112e-18
394	6.789909141067098e-18
395	6.698318473914329e-18
396	6.608161772617936e-18
397	6.519384858375214e-18
398	6.431994418630553e-18
399	6.3459713460937266e-18
400	6.261286637377358e-18
401	6.1779031666874966e-18
402	6.09579623046131e-18
403	6.014974669175259e-18
404	5.93540473061827e-18
405	5.85703894690969e-18
406	5.779859980660746e-18
407	5.703846966716688e-18
408	5.6290100745915876e-18
409	5.555331211802075e-18
410	5.482770081171013e-18
411	5.4112965766354866e-18
412	5.340891284998334e-18
413	5.2715421042561395e-18
414	5.203224942183361e-18
415	5.135938547282214e-18
416	5.069694257929357e-18
417	5.004425499058981e-18
418	4.94011894333431e-18
419	4.876786645163107e-18
420	4.814388335938051e-18
421	4.752898297105798e-18
422	4.692300055907377e-18
423	4.632610973783748e-18
424	4.5738186980022496e-18
425	4.5159038365132215e-18
426	4.458828689775864e-18
427	4.402572540461479e-18
428	4.3471292689721315e-18
429	4.292496959140325e-18
430	4.238667204639271e-18
431	4.185623950466214e-18
432	4.1333506971776046e-18
433	4.081818232713525e-18
434	4.031046153721428e-18
435	3.981002820395501e-18
436	3.931664558938704e-18
437	3.883026274447567e-18
438	3.835089944341695e-18
439	3.787850048646141e-18
440	3.741297204660386e-18
441	3.69540457126574e-18
442	3.650156685227491e-18
443	3.605523157447684e-18
444	3.5615195966847674e-18
445	3.5181490284437594e-18
446	3.475396367210076e-18
447	3.4332523264277776e-18
448	3.391693961993353e-18
449	3.3507211910090472e-18
450	3.31032205460469e-18
451	3.2704872659035245e-18
452	3.2311945704409422e-18
453	3.192436672200037e-18
454	3.154214376404796e-18
455	3.116538912172699e-18
456	3.0793962684477463e-18
457	3.042768228332253e-18
458	3.0066355393051077e-18
459	2.9709849235381055e-18
460	2.9358162412968778e-18
461	2.9011330625473232e-18
462	2.8669439156243726e-18
463	2.833221335475286e-18
464	2.7999433654277856e-18
465	2.7671150472672968e-18
466	2.7347446762141532e-18
467	2.7028088488633878e-18
468	2.6712938906769452e-18
469	2.6402057702757085e-18
470	2.6095400974574235e-18
471	2.579295109176915e-18
472	2.549457076420077e-18
473	2.520009816295095e-18
474	2.4909544985399983e-18
475	2.4622838524081014e-18
476	2.43399066877505e-18
477	2.40607365381439e-18
478	2.3785371948496602e-18
479	2.351373830475816e-18
480	2.3245668938740023e-18
481	2.2981034198022618e-18
482	2.271982632652427e-18
483	2.2462048211460404e-18
484	2.2207766477437264e-18
485	2.195684327744494e-18
486	2.170912062986517e-18
487	2.1464642394187616e-18
488	2.1223377470563886e-18
489	2.0985286645680675e-18
490	2.075026791319685e-18
491	2.051822826145976e-18
492	2.0289156133017924e-18
493	2.0063033536357804e-18
494	1.9839897546628378e-18
495	1.961968130506167e-18
496	1.9402304744668166e-18
497	1.918768047505944e-18
498	1.8975765895657096e-18
499	1.8766519269024357e-18
500	1.8560023578362928e-18
501	1.8356162689222877e-18
502	1.8154868809492116e-18
503	1.795613469311033e-18
504	1.7759890543668834e-18
505	1.756617474117625e-18
506	1.7374936751036087e-18
507	1.7186043203809513e-18
508	1.6999492298082268e-18
509	1.6815333685600833e-18
510	1.6633488200172231e-18
511	1.6453910717371363e-18
512	1.6276591659858245e-18
513	1.6101480539748135e-18
514	1.5928569734852728e-18
515	1.575778927039472e-18
516	1.5589120192475374e-18
517	1.542254873548904e-18
518	1.5258040655649153e-18
519	1.5095596871621847e-18
520	1.4935142730439363e-18
521	1.4776632974992469e-18
522	1.4620058604932466e-18
523	1.446546598381994e-18
524	1.4312799456252946e-18
525	1.4161965147800679e-18
526	1.4012915181256069e-18
527	1.3865657174393048e-18
528	1.3720211142708496e-18
529	1.3576589598393058e-18
530	1.3434753740702459e-18
531	1.3294601623897348e-18
532	1.315611767068173e-18
533	1.301931549607077e-18
534	1.2884151592627665e-18
535	1.2750614015898093e-18
536	1.2618680934904766e-18
537	1.2488352842886697e-18
538	1.2359572848330699e-18
539	1.223231565243521e-18
540	1.2106612732952962e-18
541	1.1982416645391228e-18
542	1.185966346998298e-18
543	1.1738354422630678e-18
544	1.1618488974146183e-18
545	1.1500062195575683e-18
546	1.1383059541754846e-18
547	1.126744857739659e-18
548	1.115320195421324e-18
549	1.1040280693943078e-18
550	1.0928650478592687e-18
551	1.0818329872956422e-18
552	1.070929899277429e-18
553	1.0601560385626866e-18
554	1.0495112986017762e-18
555	1.0389907735649107e-18
556	1.0285905151768575e-18
557	1.0183094829438467e-18
558	1.0081486266422659e-18
559	9.981070605522387e-19
560	9.88181830204648e-19
561	9.783705242021812e-19
562	9.686722477003385e-19
563	9.590844021612724e-19
564	9.496070767408403e-19
565	9.402406969963206e-19
566	9.309824448138595e-19
567	9.218285525492458e-19
568	9.127785153827693e-19
569	9.038316317626845e-19
570	8.949872100721546e-19
571	8.862425639956888e-19
572	8.775970306082696e-19
573	8.690494462730356e-19
574	8.605990010735859e-19
575	8.52246005435522e-19
576	8.439878347259025e-19
577	8.358229780886924e-19
578	8.277475070057654e-19
579	8.197621421325748e-19
580	8.118678862273088e-19
581	8.0406134768517135e-19
582	7.963419247086227e-19
583	7.887101809957338e-19
584	7.811624540392811e-19
585	7.736982193139469e-19
586	7.66317966188352e-19
587	7.590192346882749e-19
588	7.5179984620842805e-19
589	7.446618461577257e-19
590	7.376049813649231e-19
591	7.306264629343848e-19
592	7.237240574024144e-19
593	7.168948855823633e-19
594	7.101399431801632e-19
595	7.034575451194311e-19
596	6.968495665440577e-19
597	6.903171417472876e-19
598	6.838565547236671e-19
599	6.774648287589236e-19
600	6.711427166131013e-19
601	6.648898062389478e-19
602	6.587052730909072e-19
603	6.5258761856897765e-19
604	6.465351456575536e-19
605	6.405467773121081e-19
606	6.346219706307388e-19
607	6.287608165852492e-19
608	6.229660892321214e-19
609	6.172349097427038e-19
610	6.115634384876642e-19
611	6.059509766012249e-19
612	6.00399518849236e-19
613	5.9490867478374325e-19
614	5.894755173811039e-19
615	5.84099723405972e-19
616	5.787811668747374e-19
617	5.735191238166104e-19
618	5.683129887866459e-19
619	5.631626045346561e-19
620	5.580662556875754e-19
621	5.5302264486633715e-19
622	5.480317029119061e-19
623	5.430944066212283e-19
624	5.382096028887072e-19
625	5.3337459185822885e-19
626	5.285898880429961e-19
627	5.2385643358718505e-19
628	5.191736155392028e-19
629	5.145397443685341e-19
630	5.099544644544151e-19
631	5.054154637485607e-19
632	5.009218475687228e-19
633	4.964749877687876e-19
634	4.92075757703724e-19
635	4.877225129363205e-19
636	4.834136950775088e-19
637	4.791484583917693e-19
638	4.749275831498806e-19
639	4.707508171513948e-19
640	4.666164960725402e-19
641	4.625243341677659e-19
642	4.584739515050441e-19
643	4.54464033850285e-19
644	4.504949128490902e-19
645	4.465674257906202e-19
646	4.426809913390728e-19
647	4.388341277464708e-19
648	4.350259866181536e-19
649	4.3125590354500445e-19
650	4.2752375538541656e-19
651	4.238287893655727e-19
652	4.2017042914742987e-19
653	4.165494466814e-19
654	4.129652565134957e-19
655	4.094168717780197e-19
656	4.0590506936986696e-19
657	4.024285606644632e-19
658	3.9898626863208726e-19
659	3.9557808438059993e-19
660	3.9220386422020895e-19
661	3.8886280399945363e-19
662	3.8555531320662803e-19
663	3.8228099092618513e-19
664	3.7903910606116406e-19
665	3.758287910615283e-19
666	3.7265050063551147e-19
667	3.695038701176261e-19
668	3.663893584127691e-19
669	3.633054932569515e-19
670	3.6025080554157116e-19
671	3.5722522968270906e-19
672	3.542288448224986e-19
673	3.5126194366987465e-19
674	3.4832532724568663e-19
675	3.4541833375194863e-19
676	3.425394123824883e-19
677	3.3968793711016783e-19
678	3.3686341255217897e-19
679	3.340663298236716e-19
680	3.3129702758844773e-19
681	3.285544020610808e-19
682	3.2583766462571293e-19
683	3.231475643327241e-19
684	3.204839228263932e-19
685	3.178459977388755e-19
686	3.152336531897379e-19
687	3.1264634856138234e-19
688	3.1008311239316914e-19
689	3.0754417059592597e-19
690	3.050294333165717e-19
691	3.0253831109707733e-19
692	3.000708493874389e-19
693	2.9762800395631984e-19
694	2.9520922167565173e-19
695	2.9281326096666253e-19
696	2.904390578567564e-19
697	2.8808740775376713e-19
698	2.85758140922335e-19
699	2.8345054683712454e-19
700	2.8116397572423463e-19
701	2.788995104269137e-19
702	2.7665667012936327e-19
703	2.7443501786878406e-19
704	2.722342059803261e-19
705	2.7005393693790946e-19
706	2.6789365209599387e-19
707	2.657532827103046e-19
708	2.636335639111398e-19
709	2.615339611117979e-19
710	2.5945370949510847e-19
711	2.573919148376261e-19
712	2.5534925014149136e-19
713	2.533260883607269e-19
714	2.5132169082126356e-19
715	2.4933599927800463e-19
716	2.4736891023951024e-19
717	2.454198443121345e-19
718	2.4348798846215124e-19
719	2.4157292946058952e-19
720	2.3967513080653826e-19
721	2.377955748415108e-19
722	2.359341719711349e-19
723	2.3408986460024317e-19
724	2.3226220472081953e-19
725	2.3045127322178673e-19
726	2.286568460099104e-19
727	2.2687852911429406e-19
728	2.251160783004724e-19
729	2.233693044815011e-19
730	2.216382631429249e-19
731	2.199230431916948e-19
732	2.182234581026398e-19
733	2.1653933147612682e-19
734	2.14870470124013e-19
735	2.1321654107016365e-19
736	2.1157731914221065e-19
737	2.0995262562720495e-19
738	2.0834249783324042e-19
739	2.0674688063510554e-19
740	2.0516538303663162e-19
741	2.035979937082767e-19
742	2.020442799803422e-19
743	2.0050481274317477e-19
744	1.9897946825823068e-19
745	1.9746786184530582e-19
746	1.9596966478561409e-19
747	1.9448438522410796e-19
748	1.9301144150413566e-19
749	1.9155123993809631e-19
750	1.9010429502541142e-19
751	1.886702501514635e-19
752	1.8724864138339888e-19
753	1.858394514353083e-19
754	1.8444289707139708e-19
755	1.830589565324671e-19
756	1.816875303298829e-19
757	1.8032814581476317e-19
758	1.7898021454107595e-19
759	1.776435895839313e-19
760	1.7631815598367124e-19
761	1.7500424626085827e-19
762	1.7370156625080497e-19
763	1.7241025112913148e-19
764	1.7113058412446107e-19
765	1.6986268000236987e-19
766	1.6860566024529816e-19
767	1.673591101481261e-19
768	1.6612312375197039e-19
769	1.648977213202886e-19
770	1.6368261834232033e-19
771	1.6247775406127192e-19
772	1.6128315211741122e-19
773	1.6009885997761286e-19
774	1.5892506910128064e-19
775	1.5776164969662992e-19
776	1.5660822513570313e-19
777	1.5546455246036527e-19
778	1.5433035131543893e-19
779	1.5320574407840306e-19
780	1.5209061517318767e-19
781	1.509846906725132e-19
782	1.498876388515562e-19
783	1.4879992403173786e-19
784	1.4772157671173963e-19
785	1.4665259251991333e-19
786	1.4559278975982749e-19
787	1.4454216385401632e-19
788	1.4350048244155838e-19
789	1.424672674028148e-19
790	1.4144252754130567e-19
791	1.4042613884833527e-19
792	1.394180777208936e-19
793	1.38418438112326e-19
794	1.3742739122603273e-19
795	1.3644485938770135e-19
796	1.354705753846008e-19
797	1.3450425237850599e-19
798	1.335454835348204e-19
799	1.3259445493229715e-19
800	1.316515108398696e-19
801	1.3071670239756e-19
802	1.297894364378229e-19
803	1.288695947960456e-19
804	1.2795732775526086e-19
805	1.2705271723086715e-19
806	1.2615591288589804e-19
807	1.2526653713626474e-19
808	1.2438436141290798e-19
809	1.2350928382305993e-19
810	1.2264135706616777e-19
811	1.2178038384918288e-19
812	1.2092620847716356e-19
813	1.2007857520228462e-19
814	1.1923770087563556e-19
815	1.1840392621569254e-19
816	1.1757729445540514e-19
817	1.1675757340814691e-19
818	1.1594465215221422e-19
819	1.151383336721007e-19
820	1.1433837974271952e-19
821	1.135445898839497e-19
822	1.1275710173543575e-19
823	1.1197584664170074e-19
824	1.112009802095831e-19
825	1.1043251326256164e-19
826	1.0967036065222523e-19
827	1.0891428253886026e-19
828	1.0816408266589685e-19
829	1.0741942021751632e-19
830	1.0668071991886597e-19
831	1.0594813140575205e-19
832	1.0522164426560599e-19
833	1.0450089681251932e-19
834	1.0378577738696794e-19
835	1.0307620749599911e-19
836	1.0237215267548312e-19
837	1.0167385745989968e-19
838	1.0098131888617881e-19
839	1.0029438877756145e-19
840	9.961280426091228e-20
841	9.893639974169784e-20
842	9.82652014658597e-20
843	9.759917776436871e-20
844	9.693821614876251e-20
845	9.6282332160642e-20
846	9.563171511294926e-20
847	9.498636487516594e-20
848	9.434622318978086e-20
849	9.371121735712997e-20
850	9.308115641783736e-20
851	9.245584001859195e-20
852	9.183528370633605e-20
853	9.121959800530635e-20
854	9.060863631242872e-20
855	9.000231999575445e-20
856	8.940061053256883e-20
857	8.880366623500761e-20
858	8.821142093825088e-20
859	8.762375784007742e-20
860	8.704053774500024e-20
861	8.646181656892369e-20
862	8.58877204246943e-20
863	8.531808829265894e-20
864	8.475277718861699e-20
865	8.419165546028802e-20
866	8.363462300188818e-20
867	8.308181491234966e-20
868	8.253338678576183e-20
869	8.198937188843148e-20
870	8.144957405568386e-20
871	8.09138121969752e-20
872	8.038205113835235e-20
873	7.985436510072192e-20
874	7.933062170410508e-20
875	7.881068625519268e-20
876	7.829459568041598e-20
877	7.778242025279912e-20
878	7.727420173290382e-20
879	7.676986643379573e-20
880	7.626943078289752e-20
881	7.577280158179359e-20
882	7.52798559432827e-20
883	7.479070378596292e-20
884	7.430533454088645e-20
885	7.382361416356422e-20
886	7.334540502337905e-20
887	7.287057482526383e-20
888	7.239928718819287e-20
889	7.193150639342038e-20
890	7.146720753929715e-20
891	7.100636389277248e-20
892	7.054901847851914e-20
893	7.009516616818514e-20
894	6.964468929985416e-20
895	6.91975313214686e-20
896	6.875370641903163e-20
897	6.831315136751447e-20
898	6.787572298758001e-20
899	6.744144586317951e-20
900	6.701040894230429e-20
901	6.658267549478367e-20
902	6.615819151481972e-20
903	6.573689671129975e-20
904	6.531871524795963e-20
905	6.490365999633301e-20
906	6.44915554667878e-20
907	6.408237513662424e-20
908	6.367607121916691e-20
909	6.32726734002587e-20
910	6.28721631866847e-20
911	6.247464873597535e-20
912	6.208017346097723e-20
913	6.168864979256767e-20
914	6.129996734875734e-20
915	6.091412240916053e-20
916	6.053116553942771e-20
917	6.015094149440323e-20
918	5.977337735042709e-20
919	5.939847917469168e-20
920	5.902628032009382e-20
921	5.86567794494754e-20
922	5.828991644877444e-20
923	5.792571553364654e-20
924	5.756420666905621e-20
925	5.7205379366525e-20
926	5.684917691790297e-20
927	5.649549049325336e-20
928	5.61442509929849e-20
929	5.57954244233266e-20
930	5.544911553244143e-20
931	5.510537304642846e-20
932	5.476416813907303e-20
933	5.442533298080659e-20
934	5.408889178702771e-20
935	5.3754895314289953e-20
936	5.3423307791095885e-20
937	5.3094130514356943e-20
938	5.2767285958206e-20
939	5.244273063060627e-20
940	5.2120418678168565e-20
941	5.1800348906223754e-20
942	5.148254493275932e-20
943	5.1166925603468154e-20
944	5.085350070955635e-20
945	5.0542299766641086e-20
946	5.0233366010145955e-20
947	4.9926729725333205e-20
948	4.962235160890363e-20
949	4.932006418050369e-20
950	4.901986255265687e-20
951	4.8721744058204186e-20
952	4.842569263984162e-20
953	4.813168377624707e-20
954	4.78396294398827e-20
955	4.754957257609041e-20
956	4.7261580608833165e-20
957	4.6975691480874453e-20
958	4.669191528289508e-20
959	4.641013192575207e-20
960	4.6130281780880025e-20
961	4.5852288012921054e-20
962	4.5576222027304494e-20
963	4.5302086814485325e-20
964	4.502990766680747e-20
965	4.475951331393559e-20
966	4.449092329339307e-20
967	4.422424276837136e-20
968	4.395947681295775e-20
969	4.369660381476226e-20
970	4.343553616772751e-20
971	4.317625231673479e-20
972	4.2918768634034935e-20
973	4.2663009264386117e-20
974	4.240896609081524e-20
975	4.2156613967835016e-20
976	4.190595966862164e-20
977	4.165701884970518e-20
978	4.140982811197964e-20
979	4.1164379319470425e-20
980	4.0920686986393096e-20
981	4.0678662817890825e-20
982	4.0438321174562707e-20
983	4.0199663168738836e-20
984	3.996258621917007e-20
985	3.97270839464137e-20
986	3.949311542484723e-20
987	3.926070249020036e-20
988	3.9029842308462925e-20
989	3.880051262376565e-20
990	3.857273283844068e-20
991	3.83465162700401e-20
992	3.812185293105136e-20
993	3.7898747319365e-20
994	3.767719492612904e-20
995	3.7457164996399556e-20
996	3.7238658453578623e-20
997	3.702164688191467e-20
998	3.680605281205054e-20
999	3.659183177568204e-20
1000	3.6378997160996516e-20
1001	3.616758276935743e-20
1002	3.5957625660800646e-20
1003	3.5749123140159017e-20
1004	3.5542037490779e-20
1005	3.533631607334506e-20
1006	3.5131974091885896e-20
1007	3.492896786445301e-20
1008	3.472730500554827e-20
1009	3.4526948065000935e-20
1010	3.432791150309388e-20
1011	3.413018828821384e-20
1012	3.393379832857848e-20
1013	3.3738749567448344e-20
1014	3.3544995253242713e-20
1015	3.335255974372278e-20
1016	3.3161434369537713e-20
1017	3.297156876869956e-20
1018	3.2782939940206714e-20
1019	3.2595549339865876e-20
1020	3.240940947127086e-20
1021	3.222448770647401e-20
1022	3.204073805844826e-20
1023	3.185815880028692e-20
1024	3.167676127210513e-20
1025	3.1496571033050234e-20
1026	3.1317596118493783e-20
1027	3.1139838394474145e-20
1028	3.096328169817423e-20
1029	3.07878955092565e-20
1030	3.061361232960327e-20
1031	3.044045730333345e-20
1032	3.026844364873865e-20
1033	3.0097542629081995e-20
1034	2.992773728922326e-20
1035	2.9759027709083316e-20
1036	2.959140267576556e-20
1037	2.9424861638273785e-20
1038	2.925938998208899e-20
1039	2.9095013230170084e-20
1040	2.893175715077329e-20
